row_id;order_id;order_date;ship_date;ship_mode;customer_id;product_id
5029;CA-2015-151792;2019-12-01;2019-12-06;Second Class;CV-12295;TEC-AC-10001606
5030;CA-2018-139304;2022-04-29;2022-05-03;Standard Class;VG-21790;OFF-AR-10001216
5031;CA-2018-139304;2022-04-29;2022-05-03;Standard Class;VG-21790;OFF-SU-10001664
5032;CA-2018-139304;2022-04-29;2022-05-03;Standard Class;VG-21790;OFF-BI-10002498
5033;CA-2017-155166;2022-03-26;2022-04-02;Standard Class;BB-11545;FUR-CH-10003968
5034;CA-2017-155166;2022-03-26;2022-04-02;Standard Class;BB-11545;OFF-AP-10002765
5035;CA-2016-103954;2020-11-07;2020-11-11;Second Class;HR-14770;FUR-BO-10004690
5036;CA-2015-169803;2019-07-05;2019-07-11;Standard Class;SC-20260;FUR-TA-10000688
5037;CA-2015-169803;2019-07-05;2019-07-11;Standard Class;SC-20260;TEC-AC-10003441
5038;CA-2018-141719;2023-02-15;2023-02-19;Second Class;EG-13900;TEC-AC-10003610
5039;CA-2016-136469;2020-10-09;2020-10-10;First Class;TS-21370;FUR-TA-10001520
5040;CA-2016-136469;2020-10-09;2020-10-10;First Class;TS-21370;TEC-PH-10001817
5041;CA-2016-136469;2020-10-09;2020-10-10;First Class;TS-21370;OFF-BI-10004492
5042;CA-2017-158694;2022-02-08;2022-02-11;Second Class;AI-10855;OFF-PA-10002421
5043;CA-2017-158694;2022-02-08;2022-02-11;Second Class;AI-10855;OFF-AP-10000055
5044;CA-2017-158694;2022-02-08;2022-02-11;Second Class;AI-10855;FUR-FU-10000965
5045;CA-2017-158694;2022-02-08;2022-02-11;Second Class;AI-10855;OFF-PA-10001363
5046;CA-2017-158694;2022-02-08;2022-02-11;Second Class;AI-10855;OFF-ST-10001496
5047;CA-2017-158694;2022-02-08;2022-02-11;Second Class;AI-10855;OFF-BI-10004656
5048;CA-2017-158694;2022-02-08;2022-02-11;Second Class;AI-10855;OFF-AR-10001227
5049;US-2015-104759;2019-06-29;2019-07-03;Standard Class;DD-13570;OFF-BI-10002071
5050;US-2015-104759;2019-06-29;2019-07-03;Standard Class;DD-13570;TEC-AC-10004901
5051;CA-2016-150511;2020-12-17;2020-12-23;Standard Class;AB-10060;OFF-PA-10001776
5052;CA-2016-134922;2021-02-05;2021-02-09;Standard Class;KB-16240;OFF-EN-10000483
5053;US-2018-120607;2022-08-17;2022-08-17;Same Day;JC-15775;OFF-PA-10003129
5054;CA-2016-141243;2020-04-02;2020-04-07;Second Class;AH-10465;TEC-AC-10003198
5055;CA-2016-141243;2020-04-02;2020-04-07;Second Class;AH-10465;OFF-AR-10001246
5056;CA-2016-141243;2020-04-02;2020-04-07;Second Class;AH-10465;FUR-BO-10003272
5057;CA-2016-162166;2020-12-07;2020-12-10;First Class;NM-18520;OFF-PA-10002606
5058;CA-2016-162166;2020-12-07;2020-12-10;First Class;NM-18520;OFF-ST-10002486
5059;CA-2017-120796;2021-07-02;2021-07-06;Standard Class;CS-11950;OFF-BI-10004330
5060;CA-2017-109722;2022-03-05;2022-03-07;Second Class;TP-21130;TEC-PH-10000560
5061;CA-2017-109722;2022-03-05;2022-03-07;Second Class;TP-21130;OFF-ST-10000060
5062;CA-2016-136798;2020-08-06;2020-08-10;Standard Class;DL-12925;OFF-BI-10003684
5063;CA-2016-136798;2020-08-06;2020-08-10;Standard Class;DL-12925;TEC-PH-10000441
5064;CA-2016-136798;2020-08-06;2020-08-10;Standard Class;DL-12925;FUR-FU-10000723
5065;CA-2018-122196;2022-12-21;2022-12-23;First Class;CA-12265;TEC-PH-10004977
5066;CA-2018-142090;2023-02-28;2023-03-07;Standard Class;SC-20380;TEC-AC-10002001
5067;CA-2018-142090;2023-02-28;2023-03-07;Standard Class;SC-20380;FUR-TA-10001889
5068;CA-2018-160934;2022-04-15;2022-04-19;Standard Class;TT-21460;OFF-AR-10003504
5069;CA-2015-124478;2019-11-06;2019-11-10;Standard Class;MA-17560;TEC-CO-10001571
5070;CA-2015-124478;2019-11-06;2019-11-10;Standard Class;MA-17560;OFF-AP-10002495
5071;CA-2015-124478;2019-11-06;2019-11-10;Standard Class;MA-17560;OFF-EN-10002500
5072;CA-2015-124478;2019-11-06;2019-11-10;Standard Class;MA-17560;FUR-FU-10002088
5073;CA-2015-124478;2019-11-06;2019-11-10;Standard Class;MA-17560;TEC-PH-10001128
5074;CA-2016-145485;2021-02-03;2021-02-03;Same Day;JM-16195;OFF-ST-10000649
5075;CA-2018-151071;2022-07-24;2022-07-28;Second Class;MB-18085;OFF-BI-10002103
5076;CA-2015-134572;2019-07-19;2019-07-21;Second Class;SV-20365;FUR-TA-10001705
5077;CA-2015-134572;2019-07-19;2019-07-21;Second Class;SV-20365;OFF-ST-10004634
5078;CA-2015-134572;2019-07-19;2019-07-21;Second Class;SV-20365;FUR-TA-10004442
5079;CA-2018-143217;2023-02-09;2023-02-15;Standard Class;CG-12040;OFF-BI-10002949
5080;US-2018-133312;2023-02-23;2023-02-27;Standard Class;BD-11500;FUR-BO-10002213
5081;US-2018-133312;2023-02-23;2023-02-27;Standard Class;BD-11500;OFF-ST-10001325
5082;US-2016-137533;2021-03-18;2021-03-18;Same Day;JK-15640;OFF-PA-10003441
5083;CA-2017-155138;2021-12-07;2021-12-11;Standard Class;JM-15580;TEC-AC-10004209
5084;CA-2017-155138;2021-12-07;2021-12-11;Standard Class;JM-15580;OFF-PA-10000501
5085;CA-2017-108350;2021-09-04;2021-09-07;Second Class;SC-20230;OFF-PA-10003656
5086;CA-2016-144302;2020-09-17;2020-09-21;Standard Class;ME-17320;OFF-BI-10001107
5087;CA-2016-109001;2020-06-03;2020-06-07;Standard Class;KN-16390;TEC-PH-10000562
5088;CA-2016-109001;2020-06-03;2020-06-07;Standard Class;KN-16390;TEC-AC-10001101
5089;CA-2016-109001;2020-06-03;2020-06-07;Standard Class;KN-16390;OFF-BI-10003529
5090;CA-2018-132738;2022-11-02;2022-11-05;First Class;HM-14860;OFF-PA-10001752
5091;CA-2018-132738;2022-11-02;2022-11-05;First Class;HM-14860;OFF-EN-10001141
5092;CA-2018-156720;2023-03-30;2023-04-03;Standard Class;JM-15580;OFF-FA-10003472
5093;CA-2016-119102;2020-08-21;2020-08-25;Standard Class;KH-16690;OFF-ST-10004507
5094;US-2015-140452;2020-03-05;2020-03-09;Standard Class;BK-11260;OFF-AP-10004036
5095;US-2015-140452;2020-03-05;2020-03-09;Standard Class;BK-11260;FUR-TA-10004086
5096;US-2015-140452;2020-03-05;2020-03-09;Standard Class;BK-11260;TEC-PH-10000307
5097;US-2015-140452;2020-03-05;2020-03-09;Standard Class;BK-11260;FUR-FU-10002088
5098;US-2015-140452;2020-03-05;2020-03-09;Standard Class;BK-11260;OFF-BI-10004965
5099;US-2015-140452;2020-03-05;2020-03-09;Standard Class;BK-11260;OFF-ST-10002485
5100;CA-2016-141936;2020-11-05;2020-11-10;Standard Class;PN-18775;OFF-BI-10002194
5101;CA-2015-158442;2019-06-15;2019-06-15;Same Day;AZ-10750;OFF-AR-10003732
5102;CA-2015-158442;2019-06-15;2019-06-15;Same Day;AZ-10750;OFF-PA-10002195
5103;CA-2015-158442;2019-06-15;2019-06-15;Same Day;AZ-10750;OFF-PA-10002365
5104;CA-2016-167374;2020-06-24;2020-06-28;Second Class;GM-14500;OFF-PA-10001950
5105;CA-2016-167374;2020-06-24;2020-06-28;Second Class;GM-14500;TEC-AC-10004633
5106;CA-2015-116568;2020-03-13;2020-03-19;Standard Class;BM-11785;FUR-CH-10002439
5107;CA-2016-147102;2020-12-18;2020-12-25;Standard Class;NH-18610;TEC-AC-10000682
5108;CA-2018-132213;2022-07-24;2022-07-25;First Class;PN-18775;OFF-AR-10004078
5109;CA-2018-132213;2022-07-24;2022-07-25;First Class;PN-18775;OFF-AR-10001958
5110;CA-2015-138450;2020-01-16;2020-01-20;Standard Class;EH-13765;OFF-EN-10001335
5111;CA-2015-138450;2020-01-16;2020-01-20;Standard Class;EH-13765;OFF-ST-10003479
5112;CA-2015-138450;2020-01-16;2020-01-20;Standard Class;EH-13765;OFF-PA-10003016
5113;CA-2016-153073;2021-02-11;2021-02-11;Same Day;HA-14905;FUR-FU-10001025
5114;CA-2017-147970;2021-05-01;2021-05-03;Second Class;AB-10150;OFF-PA-10003936
5115;CA-2017-150658;2022-02-15;2022-02-20;Standard Class;MS-17365;OFF-BI-10004140
5116;CA-2018-125640;2022-10-23;2022-10-27;Standard Class;DD-13570;OFF-LA-10004178
5117;CA-2018-154137;2023-02-09;2023-02-15;Standard Class;MT-17815;OFF-ST-10003324
5118;CA-2016-127173;2020-12-25;2021-01-01;Standard Class;GM-14500;OFF-FA-10004854
5119;CA-2016-127173;2020-12-25;2021-01-01;Standard Class;GM-14500;TEC-MA-10002859
5120;CA-2016-127173;2020-12-25;2021-01-01;Standard Class;GM-14500;OFF-BI-10000088
5121;CA-2015-149538;2019-07-03;2019-07-07;Standard Class;KB-16585;OFF-ST-10004180
5122;CA-2015-149538;2019-07-03;2019-07-07;Standard Class;KB-16585;TEC-AC-10002926
5123;CA-2015-149538;2019-07-03;2019-07-07;Standard Class;KB-16585;OFF-PA-10003797
5124;CA-2015-149538;2019-07-03;2019-07-07;Standard Class;KB-16585;OFF-PA-10002195
5125;CA-2015-160766;2019-12-13;2019-12-13;Same Day;DM-13015;FUR-TA-10001039
5126;CA-2015-160766;2019-12-13;2019-12-13;Same Day;DM-13015;OFF-EN-10001099
5127;CA-2015-160766;2019-12-13;2019-12-13;Same Day;DM-13015;TEC-MA-10003979
5128;CA-2015-160766;2019-12-13;2019-12-13;Same Day;DM-13015;OFF-AP-10002945
5129;CA-2015-160766;2019-12-13;2019-12-13;Same Day;DM-13015;TEC-PH-10001536
5130;CA-2015-160766;2019-12-13;2019-12-13;Same Day;DM-13015;TEC-PH-10000526
5131;CA-2015-160766;2019-12-13;2019-12-13;Same Day;DM-13015;OFF-PA-10000213
5132;CA-2018-146626;2023-03-29;2023-04-05;Standard Class;BP-11185;FUR-FU-10002501
5133;CA-2016-123330;2020-09-19;2020-09-25;Standard Class;EP-13915;TEC-PH-10001819
5134;CA-2018-155607;2023-02-24;2023-02-28;Standard Class;FG-14260;OFF-AP-10001962
5135;CA-2018-155607;2023-02-24;2023-02-28;Standard Class;FG-14260;OFF-BI-10003364
5136;CA-2017-151323;2022-01-21;2022-01-26;Standard Class;AB-10255;OFF-FA-10002983
5137;CA-2016-146696;2021-03-14;2021-03-19;Standard Class;RD-19480;OFF-BI-10002432
5138;CA-2017-128972;2022-02-11;2022-02-15;Standard Class;TS-21430;FUR-FU-10003096
5139;CA-2018-128335;2022-12-28;2023-01-03;Standard Class;JA-15970;OFF-EN-10001539
5140;CA-2018-128335;2022-12-28;2023-01-03;Standard Class;JA-15970;OFF-PA-10004996
5141;CA-2016-154886;2021-02-06;2021-02-10;Standard Class;SW-20455;TEC-AC-10001956
5142;CA-2017-111213;2021-06-30;2021-07-04;Standard Class;FP-14320;FUR-CH-10000454
5143;CA-2017-111213;2021-06-30;2021-07-04;Standard Class;FP-14320;OFF-SU-10000946
5144;CA-2017-111213;2021-06-30;2021-07-04;Standard Class;FP-14320;OFF-BI-10004140
5145;CA-2018-161333;2022-05-03;2022-05-08;Standard Class;JL-15835;FUR-FU-10003039
5146;CA-2018-161333;2022-05-03;2022-05-08;Standard Class;JL-15835;OFF-ST-10000464
5147;CA-2018-161333;2022-05-03;2022-05-08;Standard Class;JL-15835;OFF-AP-10000252
5148;CA-2018-128734;2023-03-24;2023-03-31;Standard Class;JL-15175;FUR-FU-10001731
5149;CA-2018-128734;2023-03-24;2023-03-31;Standard Class;JL-15175;FUR-CH-10001394
5150;CA-2015-141796;2019-09-19;2019-09-19;Same Day;JG-15160;TEC-PH-10001578
5151;CA-2018-125101;2022-06-04;2022-06-08;Second Class;SH-19975;OFF-ST-10000675
5152;CA-2018-169929;2022-12-24;2022-12-27;First Class;LS-17200;OFF-ST-10002352
5153;US-2015-121566;2019-09-28;2019-10-04;Standard Class;CS-11860;OFF-BI-10004528
5154;US-2015-121566;2019-09-28;2019-10-04;Standard Class;CS-11860;OFF-AR-10001026
5155;US-2016-124219;2020-11-05;2020-11-06;First Class;KW-16570;OFF-BI-10002215
5156;US-2016-124219;2020-11-05;2020-11-06;First Class;KW-16570;FUR-FU-10000305
5157;CA-2018-163006;2022-09-28;2022-10-02;Second Class;GH-14410;TEC-PH-10002584
5158;CA-2018-163006;2022-09-28;2022-10-02;Second Class;GH-14410;FUR-CH-10000229
5159;CA-2018-163006;2022-09-28;2022-10-02;Second Class;GH-14410;FUR-FU-10003799
5160;CA-2016-156146;2021-01-24;2021-01-28;Second Class;AG-10495;TEC-PH-10001700
5161;CA-2016-156146;2021-01-24;2021-01-28;Second Class;AG-10495;TEC-PH-10001527
5162;CA-2015-111192;2019-10-28;2019-11-03;Standard Class;TS-21430;FUR-BO-10002916
5163;CA-2017-115378;2022-02-16;2022-02-21;Second Class;AJ-10945;FUR-CH-10000863
5164;CA-2016-161627;2020-10-04;2020-10-09;Standard Class;SJ-20215;FUR-CH-10003968
5165;CA-2015-121006;2020-02-08;2020-02-14;Standard Class;SC-20020;OFF-AR-10001149
5166;CA-2015-121006;2020-02-08;2020-02-14;Standard Class;SC-20020;OFF-PA-10000130
5167;CA-2015-121006;2020-02-08;2020-02-14;Standard Class;SC-20020;OFF-PA-10002479
5168;CA-2015-121006;2020-02-08;2020-02-14;Standard Class;SC-20020;FUR-CH-10004997
5169;CA-2015-121006;2020-02-08;2020-02-14;Standard Class;SC-20020;OFF-ST-10004950
5170;CA-2015-121006;2020-02-08;2020-02-14;Standard Class;SC-20020;OFF-ST-10001490
5171;CA-2017-122903;2021-08-25;2021-08-27;Second Class;LA-16780;FUR-CH-10002024
5172;CA-2017-122903;2021-08-25;2021-08-27;Second Class;LA-16780;OFF-PA-10001790
5173;CA-2017-122903;2021-08-25;2021-08-27;Second Class;LA-16780;OFF-PA-10000994
5174;CA-2016-107741;2020-06-06;2020-06-08;First Class;FC-14335;OFF-AR-10002399
5175;CA-2018-106432;2023-01-17;2023-01-22;Standard Class;CA-12265;OFF-BI-10002799
5176;CA-2018-106432;2023-01-17;2023-01-22;Standard Class;CA-12265;FUR-BO-10004360
5177;CA-2017-148908;2022-02-03;2022-02-06;First Class;JH-15985;OFF-BI-10002082
5178;CA-2017-123015;2022-03-26;2022-03-30;Standard Class;AJ-10795;OFF-BI-10004967
5179;US-2016-120502;2020-07-12;2020-07-18;Standard Class;BT-11395;FUR-FU-10004973
5180;US-2016-120502;2020-07-12;2020-07-18;Standard Class;BT-11395;TEC-PH-10003645
5181;US-2016-120502;2020-07-12;2020-07-18;Standard Class;BT-11395;OFF-AP-10004980
5182;CA-2018-108749;2022-12-11;2022-12-14;First Class;DJ-13510;OFF-PA-10003797
5183;CA-2018-108749;2022-12-11;2022-12-14;First Class;DJ-13510;OFF-BI-10003707
5184;CA-2018-163335;2022-12-23;2022-12-26;First Class;AG-10675;OFF-ST-10000885
5185;CA-2018-163335;2022-12-23;2022-12-26;First Class;AG-10675;OFF-BI-10002827
5186;CA-2016-134719;2021-01-08;2021-01-13;Standard Class;JD-15790;OFF-ST-10004459
5187;US-2016-154389;2021-02-25;2021-03-03;Standard Class;EH-14125;TEC-PH-10002789
5188;CA-2016-115567;2020-12-12;2020-12-17;Standard Class;ZC-21910;TEC-AC-10001314
5189;CA-2016-115567;2020-12-12;2020-12-17;Standard Class;ZC-21910;FUR-CH-10000015
5190;US-2018-136679;2023-02-12;2023-02-16;Standard Class;XP-21865;TEC-AC-10004855
5191;US-2018-136679;2023-02-12;2023-02-16;Standard Class;XP-21865;OFF-AR-10003582
5192;US-2018-141943;2022-08-03;2022-08-07;Standard Class;DK-12985;OFF-EN-10003448
5193;CA-2015-101560;2020-02-26;2020-02-29;Second Class;CS-12250;FUR-FU-10003773
5194;CA-2015-101560;2020-02-26;2020-02-29;Second Class;CS-12250;OFF-PA-10001363
5195;CA-2015-101560;2020-02-26;2020-02-29;Second Class;CS-12250;OFF-AR-10004757
5196;CA-2015-101560;2020-02-26;2020-02-29;Second Class;CS-12250;OFF-BI-10000309
5197;CA-2015-159709;2019-08-08;2019-08-13;Standard Class;AI-10855;OFF-EN-10001434
5198;CA-2015-159709;2019-08-08;2019-08-13;Standard Class;AI-10855;TEC-PH-10003988
5199;CA-2017-103982;2021-06-01;2021-06-06;Standard Class;AA-10315;OFF-SU-10000151
5200;CA-2017-103982;2021-06-01;2021-06-06;Standard Class;AA-10315;OFF-FA-10001332
5201;CA-2017-103982;2021-06-01;2021-06-06;Standard Class;AA-10315;TEC-PH-10000895
5202;CA-2017-103982;2021-06-01;2021-06-06;Standard Class;AA-10315;TEC-AC-10002857
5203;CA-2016-142454;2020-11-13;2020-11-17;Standard Class;RE-19450;FUR-FU-10004018
5204;CA-2016-142454;2020-11-13;2020-11-17;Standard Class;RE-19450;OFF-ST-10003638
5205;CA-2016-102016;2020-12-11;2020-12-17;Standard Class;TM-21010;OFF-AR-10004685
5206;CA-2016-102016;2020-12-11;2020-12-17;Standard Class;TM-21010;OFF-ST-10001713
5207;CA-2016-102016;2020-12-11;2020-12-17;Standard Class;TM-21010;OFF-FA-10000490
5208;CA-2016-102016;2020-12-11;2020-12-17;Standard Class;TM-21010;OFF-LA-10002043
5209;CA-2016-102016;2020-12-11;2020-12-17;Standard Class;TM-21010;OFF-PA-10002464
5210;CA-2016-102016;2020-12-11;2020-12-17;Standard Class;TM-21010;OFF-EN-10002504
5211;CA-2016-156755;2020-04-11;2020-04-17;Standard Class;YS-21880;OFF-ST-10002615
5212;CA-2016-130876;2020-08-10;2020-08-14;Second Class;AZ-10750;OFF-ST-10004258
5213;CA-2017-145898;2021-12-25;2021-12-25;Same Day;CM-12445;OFF-ST-10004507
5214;CA-2017-145898;2021-12-25;2021-12-25;Same Day;CM-12445;OFF-LA-10000262
5215;CA-2017-145898;2021-12-25;2021-12-25;Same Day;CM-12445;OFF-AR-10002445
5216;CA-2017-145898;2021-12-25;2021-12-25;Same Day;CM-12445;OFF-PA-10001667
5217;US-2018-159562;2022-12-08;2022-12-14;Standard Class;JB-16000;OFF-EN-10000461
5218;CA-2018-134635;2022-07-14;2022-07-16;Second Class;NS-18640;OFF-PA-10002254
5219;CA-2018-167080;2022-09-08;2022-09-12;Standard Class;LC-16930;OFF-AR-10001868
5220;CA-2018-145653;2022-11-30;2022-11-30;Same Day;CA-12775;FUR-CH-10004875
5221;CA-2015-140487;2019-09-12;2019-09-18;Standard Class;SR-20425;FUR-BO-10000711
5222;CA-2018-117401;2022-08-16;2022-08-20;Second Class;PP-18955;OFF-AP-10000938
5223;CA-2018-117401;2022-08-16;2022-08-20;Second Class;PP-18955;TEC-PH-10003555
5224;CA-2018-117401;2022-08-16;2022-08-20;Second Class;PP-18955;OFF-BI-10001267
5225;US-2018-109582;2022-12-11;2022-12-16;Second Class;JM-15865;OFF-PA-10004071
5226;CA-2017-119865;2021-09-19;2021-09-24;Standard Class;AS-10090;OFF-BI-10001553
5227;CA-2017-119865;2021-09-19;2021-09-24;Standard Class;AS-10090;OFF-BI-10003007
5228;CA-2017-119865;2021-09-19;2021-09-24;Standard Class;AS-10090;FUR-BO-10003272
5229;US-2015-147648;2020-02-24;2020-02-29;Standard Class;LS-16975;OFF-PA-10001033
5230;CA-2018-124436;2022-06-17;2022-06-20;Second Class;SA-20830;OFF-BI-10001553
5231;CA-2018-124436;2022-06-17;2022-06-20;Second Class;SA-20830;FUR-TA-10001095
5232;CA-2018-124436;2022-06-17;2022-06-20;Second Class;SA-20830;FUR-FU-10001185
5233;CA-2018-124436;2022-06-17;2022-06-20;Second Class;SA-20830;OFF-BI-10000343
5234;CA-2015-115084;2020-01-16;2020-01-20;Standard Class;LS-17200;FUR-CH-10004626
5235;CA-2018-131037;2022-11-20;2022-11-21;First Class;TM-21490;FUR-TA-10001768
5236;CA-2017-111143;2022-02-17;2022-02-20;First Class;TT-21265;OFF-AP-10001947
5237;CA-2015-166744;2019-12-19;2019-12-23;Standard Class;DN-13690;FUR-FU-10004952
5238;CA-2015-166744;2019-12-19;2019-12-23;Standard Class;DN-13690;FUR-BO-10001337
5239;CA-2015-166744;2019-12-19;2019-12-23;Standard Class;DN-13690;TEC-AC-10003628
5240;CA-2017-116561;2021-12-10;2021-12-16;Standard Class;EB-14110;OFF-ST-10004186
5241;CA-2017-116561;2021-12-10;2021-12-16;Standard Class;EB-14110;OFF-BI-10001658
5242;CA-2017-110730;2021-12-22;2021-12-25;Second Class;CM-11815;OFF-SU-10004737
5243;CA-2018-146367;2022-11-02;2022-11-06;Standard Class;HM-14860;OFF-BI-10002827
5244;CA-2017-149454;2021-10-23;2021-10-24;First Class;KM-16375;OFF-BI-10003694
5245;CA-2017-156265;2021-10-31;2021-11-02;Second Class;BF-11020;FUR-TA-10001691
5246;CA-2017-156265;2021-10-31;2021-11-02;Second Class;BF-11020;TEC-PH-10001918
5247;CA-2017-156265;2021-10-31;2021-11-02;Second Class;BF-11020;OFF-BI-10000285
5248;US-2016-168914;2020-08-19;2020-08-25;Standard Class;JE-15745;OFF-AP-10000358
5249;US-2018-110989;2023-02-01;2023-02-03;Second Class;EJ-14155;TEC-AC-10002345
5250;CA-2016-106215;2020-07-15;2020-07-20;Standard Class;BN-11470;OFF-FA-10001229
5251;US-2017-169369;2022-03-12;2022-03-18;Standard Class;EC-14050;TEC-AC-10001314
5252;US-2017-169369;2022-03-12;2022-03-18;Standard Class;EC-14050;OFF-PA-10004438
5253;CA-2016-132318;2021-01-28;2021-01-31;First Class;TT-21220;OFF-AP-10000026
5254;US-2015-131982;2019-06-05;2019-06-09;Second Class;NP-18685;OFF-BI-10004224
5255;CA-2016-125185;2020-06-03;2020-06-05;Second Class;AH-10195;FUR-CH-10002647
5256;CA-2016-125185;2020-06-03;2020-06-05;Second Class;AH-10195;FUR-FU-10003247
5257;CA-2017-130078;2021-11-06;2021-11-12;Standard Class;CC-12145;OFF-PA-10003270
5258;US-2018-114034;2022-04-03;2022-04-08;Standard Class;DL-13315;OFF-PA-10004735
5259;US-2018-115595;2023-01-07;2023-01-09;First Class;XP-21865;OFF-PA-10001745
5260;CA-2018-158722;2023-01-18;2023-01-24;Standard Class;MA-17560;OFF-PA-10000176
5261;CA-2015-105165;2019-12-06;2019-12-09;First Class;SZ-20035;TEC-PH-10000675
5262;CA-2015-105165;2019-12-06;2019-12-09;First Class;SZ-20035;OFF-BI-10000050
5263;CA-2015-105165;2019-12-06;2019-12-09;First Class;SZ-20035;FUR-TA-10004154
5264;CA-2015-105165;2019-12-06;2019-12-09;First Class;SZ-20035;TEC-AC-10002718
5265;CA-2015-105165;2019-12-06;2019-12-09;First Class;SZ-20035;OFF-AR-10003179
5266;CA-2018-147452;2022-12-29;2023-01-01;First Class;CS-11845;OFF-PA-10001838
5267;CA-2018-147452;2022-12-29;2023-01-01;First Class;CS-11845;OFF-PA-10004039
5268;CA-2018-147452;2022-12-29;2023-01-01;First Class;CS-11845;OFF-AP-10001626
5269;US-2018-114657;2023-02-14;2023-02-19;Standard Class;MH-18115;TEC-MA-10003173
5270;CA-2018-144484;2022-12-10;2022-12-10;Same Day;CB-12025;FUR-FU-10000260
5271;CA-2018-144484;2022-12-10;2022-12-10;Same Day;CB-12025;OFF-AP-10004487
5272;CA-2018-125913;2022-04-16;2022-04-16;Same Day;JO-15145;FUR-FU-10001487
5273;CA-2018-125913;2022-04-16;2022-04-16;Same Day;JO-15145;FUR-TA-10001520
5274;US-2017-158309;2022-02-24;2022-02-27;First Class;PA-19060;OFF-BI-10000145
5275;CA-2016-162887;2021-02-05;2021-02-07;Second Class;SV-20785;FUR-CH-10000595
5276;CA-2018-147333;2023-03-14;2023-03-20;Standard Class;KL-16555;TEC-AC-10004469
5277;CA-2018-147333;2023-03-14;2023-03-20;Standard Class;KL-16555;TEC-AC-10003038
5278;CA-2015-113859;2019-12-12;2019-12-16;Standard Class;BC-11125;FUR-CH-10004698
5279;CA-2015-159681;2020-03-06;2020-03-12;Standard Class;PO-18850;OFF-PA-10003641
5280;US-2018-104094;2022-12-06;2022-12-10;Standard Class;AG-10675;TEC-AC-10002134
5281;CA-2018-152709;2023-01-05;2023-01-10;Standard Class;DB-13210;OFF-ST-10001837
5282;CA-2016-105158;2020-12-04;2020-12-09;Standard Class;SP-20860;FUR-FU-10001706
5283;CA-2016-105158;2020-12-04;2020-12-09;Standard Class;SP-20860;OFF-PA-10001970
5284;CA-2015-133424;2019-06-28;2019-07-03;Standard Class;Dl-13600;OFF-ST-10002957
5285;CA-2015-133424;2019-06-28;2019-07-03;Standard Class;Dl-13600;OFF-LA-10002312
5286;CA-2018-105991;2022-08-03;2022-08-04;First Class;LH-17020;OFF-EN-10002600
5287;CA-2018-105991;2022-08-03;2022-08-04;First Class;LH-17020;OFF-BI-10003274
5288;CA-2018-105991;2022-08-03;2022-08-04;First Class;LH-17020;FUR-BO-10004467
5289;US-2018-136784;2022-07-29;2022-08-03;Standard Class;AD-10180;OFF-PA-10000675
5290;CA-2015-146283;2019-12-07;2019-12-14;Standard Class;KT-16465;OFF-PA-10002259
5291;CA-2015-146283;2019-12-07;2019-12-14;Standard Class;KT-16465;FUR-CH-10004287
